val/step,val/loss,svd/weights/layer11/k,train/step_time_ms,svd/weights/layer0/stacked,logits/layer0/std,train/lr_0,logits/layer0/max_p95,svd_log/weights/layer5/v,ortho/layer0_q/err,svd_log/weights/layer11/stacked,_timestamp,ortho/layer5_q/err,qkv/layer11/k_norm/mean,svd_log/weights/layer0/stacked,ortho/layer11_k/err,ortho/layer0_q/err_normalized,svd/weights/layer5/stacked,train/loss,ortho/layer11_v/err,svd/weights/layer5/q,logits/layer5/max_p95,svd/weights/layer11/q,svd/weights/layer5/v,train/step,svd/weights/layer11/stacked,train/naninf_flag,ortho/layer11_q/err,svd_log/weights/layer11/k,weights/layer5_attn_norm,svd/weights/layer11/v,attn/layer11/maxA/frac>0.95,attn/layer5/entropy/mean,attn/layer0/entropy/mean,attn/layer0/entropy/p95,attn/layer11/entropy/mean,attn/layer5/entropy/p05,svd_log/weights/layer0/v,qkv/layer0/k_norm/mean,ortho/layer5_v/err_normalized,svd_log/weights/layer5/q,weights/layer11_attn_norm,ortho/layer0_k/err_normalized,svd/weights/layer0/k,logits/layer5/std,svd_log/weights/layer5/k,attn/layer11/entropy/p95,qkv/layer5/v_norm/mean,ortho/layer11_k/err_normalized,ortho/layer0_v/err,ortho/layer0_v/err_normalized,svd/total_time_ms,weights/layer0_mlp_norm,weights/layer5_mlp_norm,attn/layer0/entropy/p05,svd_log/weights/layer0/q,logits/layer11/max_p95,logits/layer0/mean,logits/layer5/mean,train/total_time_hours,ortho/layer5_q/err_normalized,train/grad_norm,qkv/layer11/v_norm/mean,train/lr,qkv/layer0/v_norm/mean,train/total_time_seconds,svd/weights/layer0/q,ortho/layer5_v/err,logits/layer11/std,attn/layer11/entropy/p05,svd_log/weights/layer11/q,attn/layer0/maxA/frac>0.95,_runtime,svd/weights/layer0/v,svd_log/weights/layer5/stacked,weights/layer0_attn_norm,train/tokens_per_sec,svd_log/weights/layer0/k,svd/weights/layer5/k,weights/layer11_mlp_norm,ortho/layer5_k/err_normalized,ortho/layer11_q/err_normalized,val/ppl,svd_log/weights/layer11/v,qkv/layer5/k_norm/mean,qkv/layer5/q_norm/mean,logits/layer11/mean,ortho/layer0_k/err,ortho/layer5_k/err,qkv/layer11/q_norm/mean,ortho/layer11_v/err_normalized,_step,attn/layer5/entropy/p95,qkv/layer0/q_norm/mean,attn/layer5/maxA/frac>0.95,run_id
,,,5654.196977615356,,,0.0012,,,,,1764074802.30141,,,,,,,6.837737560272217,,,,,,1440.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38009992241859436,,0.0012,,,,,,,,,513.459869029,,,,92725.45722683986,,,,,,,,,,,,,,,10,,,,5awevsbu
,,,5656.094551086426,,,0.0012,,,,,1764074858.8434525,,,,,,,6.817892074584961,,,,,,1600.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24082738161087036,,0.0012,,,,,,,,,570.001774564,,,,92694.34859417165,,,,,,,,,,,,,,,11,,,,5awevsbu
,,,,,17.144643783569336,,25.645729064941406,,,,1764074859.7213972,,0.6375443935394287,,,,,,,,207.71578979492188,,,,,,,,30.41187286376953,,0.10074615478515625,2.1657934188842773,1.3326802253723145,3.3674099445343018,1.8435349464416504,8.908132009821657e-09,,0.7039282321929932,,,29.940723419189453,,,112.6965560913086,,3.6697840690612793,0.5923126935958862,,,,,42.86524200439453,33.451866149902344,0.00033582132891751826,,89.30437469482422,0.19825005531311035,-5.595389366149902,,,,0.5833767652511597,,0.6553136110305786,,,,59.288997650146484,0.0003487161884550005,,0.21138763427734375,570.879837403,,,33.5671501159668,,,,33.14915466308594,,,,,0.6460321545600891,0.6554080247879028,-6.885306358337402,,,0.6442456245422363,,12,4.279562473297119,0.7290561199188232,0.09793345630168915,5awevsbu
,,"{'values': [77, 74, 77, 71, 71, 67, 66, 62, 55, 50, 40, 30, 9, 4, 4, 2, 2, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 0.0004155813076067716, 'size': 0.08767864452920549, 'count': 64}, '_type': 'histogram'}",,"{'_type': 'histogram', 'values': [82, 123, 126, 123, 108, 90, 59, 21, 8, 5, 4, 3, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 0.4220399856567383, 'size': 0.15268462896347046, 'count': 64}}",17.144643783569336,,25.6922664642334,"{'packedBins': {'count': 64, 'min': -3.4392848014831543, 'size': 0.06262482330203056}, '_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 3, 1, 1, 2, 3, 2, 3, 4, 4, 6, 5, 6, 9, 10, 9, 11, 14, 15, 19, 22, 24, 27, 31, 36, 41, 47, 52, 58, 65, 69, 69, 62, 25, 0, 1, 0, 0, 1, 0, 0, 2]}",62.21488571166992,"{'_type': 'histogram', 'values': [7, 8, 11, 13, 17, 18, 19, 20, 25, 25, 25, 28, 32, 31, 33, 33, 36, 36, 36, 39, 39, 37, 39, 37, 33, 32, 24, 12, 5, 4, 3, 1, 2, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1], 'packedBins': {'count': 64, 'min': -0.3832828402519226, 'size': 0.020236187614500523}}",1764074861.1340861,53.48176956176758,0.6375443935394287,"{'_type': 'histogram', 'values': [6, 9, 12, 14, 18, 20, 22, 23, 25, 27, 30, 30, 32, 34, 36, 38, 39, 39, 39, 38, 40, 38, 38, 30, 27, 17, 9, 5, 4, 4, 2, 3, 3, 1, 1, 1, 1, 2, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': -0.3746464252471924, 'size': 0.021609140560030937, 'count': 64}}",41.56157684326172,0.08100896577040355,"{'packedBins': {'count': 64, 'min': 0.4175303876399994, 'size': 0.1322506912983954}, '_type': 'histogram', 'values': [73, 107, 111, 113, 105, 95, 79, 53, 14, 5, 3, 2, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",,26.436756134033203,"{'values': [88, 88, 86, 85, 79, 76, 70, 64, 54, 43, 23, 4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 0.0005415342166088521, 'size': 0.10165255755509861, 'count': 64}, '_type': 'histogram'}",207.973388671875,"{'_type': 'histogram', 'values': [79, 80, 77, 76, 73, 71, 66, 61, 56, 50, 38, 27, 5, 2, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'min': 0.0017972399946302176, 'size': 0.09037188376896665, 'count': 64}}","{'values': [50, 51, 52, 50, 48, 49, 48, 46, 46, 43, 44, 39, 39, 36, 32, 30, 25, 19, 14, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1], 'packedBins': {'min': 0.00036367663415148854, 'size': 0.057873705884958326, 'count': 64}, '_type': 'histogram'}",,"{'packedBins': {'count': 64, 'min': 0.4137301445007324, 'size': 0.12107745558023453}, '_type': 'histogram', 'values': [65, 95, 105, 102, 100, 92, 82, 64, 38, 8, 5, 3, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",,47.98530197143555,"{'_type': 'histogram', 'values': [1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 0, 1, 1, 2, 2, 3, 2, 4, 3, 5, 5, 7, 7, 7, 10, 10, 12, 14, 16, 18, 22, 24, 30, 32, 40, 43, 51, 55, 61, 69, 71, 66, 46, 8, 6, 3, 1, 1, 0, 0, 0, 0, 1, 1], 'packedBins': {'min': -3.3813440799713135, 'size': 0.06453828234225512, 'count': 64}}",30.41187286376953,"{'packedBins': {'count': 64, 'min': 0.000723105447832495, 'size': 0.06120460881265899}, '_type': 'histogram', 'values': [54, 54, 52, 54, 52, 51, 50, 49, 47, 46, 44, 42, 37, 37, 32, 27, 22, 13, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",0.10074615478515625,2.1657934188842773,1.3326802253723145,3.3674099445343018,1.8435349464416504,8.908132009821657e-09,"{'_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 2, 0, 2, 1, 3, 2, 3, 3, 5, 4, 5, 8, 5, 8, 12, 11, 13, 14, 20, 22, 24, 30, 32, 40, 45, 51, 59, 65, 71, 76, 69, 41, 7, 2, 1, 0, 2, 2, 0, 0, 1, 0, 1], 'packedBins': {'min': -3.561872959136963, 'size': 0.06824295781552792, 'count': 64}}",0.7039282321929932,0.03563086191813151,"{'values': [1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 2, 0, 1, 2, 1, 3, 1, 2, 3, 3, 5, 5, 4, 7, 7, 8, 10, 9, 13, 15, 16, 20, 22, 26, 29, 37, 39, 45, 50, 56, 61, 70, 69, 67, 42, 4, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1], 'packedBins': {'min': -3.266374111175537, 'size': 0.06374544650316238, 'count': 64}, '_type': 'histogram'}",29.940723419189453,0.07605354487895966,"{'values': [93, 93, 90, 86, 83, 77, 71, 61, 51, 31, 10, 4, 3, 2, 2, 2, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'size': 0.11032999583949277, 'count': 64, 'min': 0.0007737294072285295}, '_type': 'histogram'}",112.6965560913086,"{'_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 2, 1, 1, 2, 2, 2, 3, 4, 4, 4, 5, 5, 6, 9, 8, 12, 13, 15, 19, 19, 22, 28, 31, 37, 40, 47, 57, 62, 65, 72, 71, 60, 18, 4, 6, 2, 0, 0, 1, 1, 0, 0, 0, 1], 'packedBins': {'size': 0.06647733692079782, 'count': 64, 'min': -3.4385082721710205}}",3.6697840690612793,0.5923126935958862,0.054116636514663696,49.47065353393555,0.06441491345564525,535.179853439331,42.86524200439453,33.451866149902344,0.00033582132891751826,"{'_type': 'histogram', 'values': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 1, 1, 1, 2, 2, 1, 3, 4, 6, 3, 7, 8, 9, 11, 10, 16, 18, 21, 24, 30, 37, 41, 49, 58, 67, 74, 80, 81, 62, 14, 6, 5, 2, 2, 2, 2, 0, 0, 2], 'packedBins': {'size': 0.07779291179031134, 'count': 64, 'min': -4.161350727081299}}",89.24007415771484,0.19825005531311035,-5.595389366149902,,0.06963772078355153,,0.5833767652511597,,0.6553136110305786,,"{'_type': 'histogram', 'values': [87, 86, 84, 83, 80, 74, 68, 61, 53, 41, 19, 7, 5, 2, 3, 1, 2, 1, 2, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1], 'packedBins': {'count': 64, 'min': 6.896830018376932e-05, 'size': 0.10261505367600421}}",27.364501953125,59.288997650146484,0.0003487161884550005,"{'_type': 'histogram', 'values': [1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 2, 1, 0, 1, 2, 1, 2, 2, 3, 2, 3, 4, 5, 4, 4, 5, 6, 8, 8, 9, 11, 13, 12, 16, 15, 21, 22, 25, 29, 31, 36, 39, 45, 48, 54, 55, 61, 59, 56, 32, 3, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2], 'packedBins': {'size': 0.05480847228318453, 'count': 64, 'min': -2.745393991470337}}",0.21138763427734375,572.294687368,"{'_type': 'histogram', 'values': [87, 85, 84, 81, 80, 75, 69, 64, 56, 41, 27, 6, 4, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], 'packedBins': {'count': 64, 'min': 0.00027423768187873065, 'size': 0.09987981529457102}}","{'_type': 'histogram', 'values': [6, 10, 12, 15, 16, 19, 22, 23, 23, 26, 28, 29, 31, 32, 34, 35, 38, 39, 38, 38, 40, 38, 40, 35, 33, 28, 15, 7, 2, 3, 2, 3, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1], 'packedBins': {'min': -0.3793119192123413, 'size': 0.02074690442532301, 'count': 64}}",33.5671501159668,,"{'values': [1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 5, 3, 7, 6, 6, 10, 8, 11, 13, 13, 17, 20, 22, 25, 31, 31, 38, 44, 46, 55, 59, 63, 67, 63, 47, 12, 5, 4, 2, 1, 3, 0, 1, 1, 1, 0, 0, 1], 'packedBins': {'count': 64, 'min': -3.1114110946655273, 'size': 0.061880191788077354}, '_type': 'histogram'}","{'packedBins': {'size': 0.10229092798999773, 'count': 64, 'min': 0.00036432751221582294}, '_type': 'histogram', 'values': [87, 87, 88, 82, 80, 76, 70, 64, 54, 41, 20, 4, 3, 2, 2, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",33.14915466308594,0.06291266282399495,0.062480861941973366,,"{'_type': 'histogram', 'values': [1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 2, 0, 1, 2, 1, 2, 2, 2, 3, 2, 4, 3, 5, 6, 6, 6, 8, 10, 9, 13, 13, 14, 16, 20, 23, 24, 30, 32, 36, 41, 46, 53, 58, 61, 64, 65, 55, 21, 0, 1, 0, 0, 0, 0, 1, 0, 1], 'packedBins': {'min': -3.140798568725586, 'size': 0.05834129452705383, 'count': 64}}",0.6460321545600891,0.6554080247879028,-6.885306358337402,58.409122467041016,48.316925048828125,0.6442456245422363,0.0344228595495224,13,4.279562473297119,0.7290561199188232,0.09793345630168915,5awevsbu
,,,5655.162811279297,,,0.0012,,,,,1764074917.6464365,,,,,,,6.761528491973877,,,,,,1760.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20716072618961334,,0.0012,,,,,,,,,628.804960376,,,,92709.62083607932,,,,,,,,,,,,,,,14,,,,5awevsbu
,,,5656.46767616272,,,0.0012,,,,,1764074974.168914,,,,,,,6.657689571380615,,,,,,1920.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3195817470550537,,0.0012,,,,,,,,,685.327402223,,,,92688.2340739673,,,,,,,,,,,,,,,15,,,,5awevsbu
,,,5659.3029499053955,,,0.0012,,,,,1764075030.7245517,,,,,,,6.629305839538574,,,,,,2080.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26556122303009033,,0.0012,,,,,,,,,741.882830423,,,,92641.7978752603,,,,,,,,,,,,,,,16,,,,5awevsbu
,,,5664.870977401733,,,0.0012,,,,,1764075087.3251162,,,,,,,6.608706951141357,,,,,,2240.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26806914806365967,,0.0012,,,,,,,,,798.483570147,,,,92550.73982999548,,,,,,,,,,,,,,,17,,,,5awevsbu
,,,5658.681154251099,,,0.0012,,,,,1764075143.9580867,,,,,,,6.579028129577637,,,,,,2400.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22720611095428467,,0.0012,,,,,,,,,855.116411072,,,,92651.97767966257,,,,,,,,,,,,,,,18,,,,5awevsbu
,,,,,20.11362648010254,,30.086917877197266,,,,1764075144.83618,,0.6575134992599487,,,,,,,,226.4103240966797,,,,,,,,31.691577911376953,,0.1598154753446579,1.829533338546753,1.3063595294952393,3.312021255493164,1.488879680633545,2.9519424060708843e-07,,0.7098914980888367,,,30.912656784057617,,,138.55052185058594,,3.2951602935791016,0.6037241220474243,,,,,43.26197814941406,33.85572814941406,2.3791100829839706e-05,,96.66707611083984,0.39732763171195984,-14.900493621826172,,,,0.5875177383422852,,0.681220531463623,,,,55.073299407958984,3.057261710637249e-05,,0.2297210693359375,855.99467201,,,34.41473388671875,,,,33.90568923950195,,,,,0.6724179983139038,0.6904929876327515,-1.3740205764770508,,,0.6755163669586182,,19,3.6697187423706055,0.7479011416435242,0.1162567138671875,5awevsbu
